"gameId","playId","event"
2018090901,4833,"fair_catch"
2018090902,3547,"fair_catch"
2018090903,2094,"fair_catch"
2018090905,2393,"fair_catch"
2018090905,3669,"fair_catch"
2018090905,497,"fair_catch"
2018090907,3215,"fair_catch"
2018090909,1416,"fair_catch"
2018090909,1990,"fair_catch"
2018090909,2663,"fair_catch"
2018090909,309,"fair_catch"
2018090910,1448,"fair_catch"
2018090910,172,"fair_catch"
2018090910,2269,"fair_catch"
2018090910,2467,"fair_catch"
2018090910,966,"fair_catch"
2018090912,1577,"fair_catch"
2018090912,2562,"fair_catch"
2018090912,2892,"fair_catch"
2018090912,943,"fair_catch"
2018091000,349,"fair_catch"
2018091001,2597,"fair_catch"
2018091001,3121,"fair_catch"
2018091300,2465,"fair_catch"
2018091300,3261,"fair_catch"
2018091300,3854,"fair_catch"
2018091600,2116,"fair_catch"
2018091600,2551,"fair_catch"
2018091601,121,"fair_catch"
2018091602,1198,"fair_catch"
2018091602,223,"fair_catch"
2018091603,129,"fair_catch"
2018091603,2107,"fair_catch"
2018091603,2658,"fair_catch"
2018091603,3415,"fair_catch"
2018091604,1017,"fair_catch"
2018091604,1206,"fair_catch"
2018091604,2528,"fair_catch"
2018091604,303,"fair_catch"
2018091604,909,"fair_catch"
2018091605,1452,"fair_catch"
2018091606,2807,"fair_catch"
2018091607,1334,"fair_catch"
2018091608,1534,"fair_catch"
2018091608,1636,"fair_catch"
2018091608,2073,"fair_catch"
2018091608,2884,"fair_catch"
2018091608,454,"fair_catch"
2018091609,2928,"fair_catch"
2018091610,1855,"fair_catch"
2018091610,249,"fair_catch"
2018091610,2919,"fair_catch"
2018091611,1355,"fair_catch"
2018091611,378,"fair_catch"
2018091612,2450,"fair_catch"
2018091613,1339,"fair_catch"
2018091613,1811,"fair_catch"
2018091613,300,"fair_catch"
2018091613,915,"fair_catch"
2018091700,227,"fair_catch"
2018091700,2606,"fair_catch"
2018091700,3513,"fair_catch"
2018091700,949,"fair_catch"
2018092000,116,"fair_catch"
2018092000,1849,"fair_catch"
2018092000,542,"fair_catch"
2018092300,2075,"fair_catch"
2018092300,4324,"fair_catch"
2018092301,1121,"fair_catch"
2018092302,123,"fair_catch"
2018092302,2237,"fair_catch"
2018092302,2932,"fair_catch"
2018092302,3437,"fair_catch"
2018092303,1565,"fair_catch"
2018092305,1467,"fair_catch"
2018092305,2775,"fair_catch"
2018092306,1882,"fair_catch"
2018092306,2776,"fair_catch"
2018092308,1329,"fair_catch"
2018092308,2129,"fair_catch"
2018092309,297,"fair_catch"
2018092309,3111,"fair_catch"
2018092309,3605,"fair_catch"
2018092309,494,"fair_catch"
2018092311,561,"fair_catch"
2018092312,156,"fair_catch"
2018092312,2603,"fair_catch"
2018092313,3059,"fair_catch"
2018092400,1575,"fair_catch"
2018092400,223,"fair_catch"
2018093000,2659,"fair_catch"
2018093001,1656,"fair_catch"
2018093001,3107,"fair_catch"
2018093002,1967,"fair_catch"
2018093002,2352,"fair_catch"
2018093002,2435,"fair_catch"
2018093002,428,"fair_catch"
2018093003,1327,"fair_catch"
2018093003,3281,"fair_catch"
2018093003,354,"fair_catch"
2018093003,439,"fair_catch"
2018093004,1181,"fair_catch"
2018093004,1631,"fair_catch"
2018093004,2001,"fair_catch"
2018093005,3646,"fair_catch"
2018093007,1060,"fair_catch"
2018093008,193,"fair_catch"
2018093008,3296,"fair_catch"
2018093009,1834,"fair_catch"
2018093009,2630,"fair_catch"
2018093009,2880,"fair_catch"
2018093009,4067,"fair_catch"
2018093010,2863,"fair_catch"
2018093010,3772,"fair_catch"
2018093011,168,"fair_catch"
2018093011,2806,"fair_catch"
2018093012,2191,"fair_catch"
2018093012,2699,"fair_catch"
2018093012,3122,"fair_catch"
2018093012,3595,"fair_catch"
2018093012,708,"fair_catch"
2018100100,3000,"fair_catch"
2018100400,554,"fair_catch"
2018100700,584,"fair_catch"
2018100701,1150,"fair_catch"
2018100702,1722,"fair_catch"
2018100702,247,"fair_catch"
2018100702,687,"fair_catch"
2018100703,1458,"fair_catch"
2018100703,1543,"fair_catch"
2018100703,3540,"fair_catch"
2018100703,4645,"fair_catch"
2018100703,708,"fair_catch"
2018100704,1568,"fair_catch"
2018100704,2023,"fair_catch"
2018100705,2406,"fair_catch"
2018100706,1103,"fair_catch"
2018100706,3032,"fair_catch"
2018100707,2303,"fair_catch"
2018100708,1237,"fair_catch"
2018100709,3311,"fair_catch"
2018100710,1351,"fair_catch"
2018100710,1477,"fair_catch"
2018100710,2788,"fair_catch"
2018100711,3642,"fair_catch"
2018100712,1052,"fair_catch"
2018100712,4211,"fair_catch"
2018101100,615,"fair_catch"
2018101401,1269,"fair_catch"
2018101401,2217,"fair_catch"
2018101401,262,"fair_catch"
2018101401,2901,"fair_catch"
2018101401,3194,"fair_catch"
2018101402,1474,"fair_catch"
2018101402,3314,"fair_catch"
2018101402,899,"fair_catch"
2018101404,161,"fair_catch"
2018101404,245,"fair_catch"
2018101405,1888,"fair_catch"
2018101405,2902,"fair_catch"
2018101406,2021,"fair_catch"
2018101407,1573,"fair_catch"
2018101408,1079,"fair_catch"
2018101408,403,"fair_catch"
2018101409,1449,"fair_catch"
2018101409,1649,"fair_catch"
2018101409,459,"fair_catch"
2018101410,1258,"fair_catch"
2018101411,1338,"fair_catch"
2018101411,2809,"fair_catch"
2018101500,2662,"fair_catch"
2018101500,3355,"fair_catch"
2018101500,3476,"fair_catch"
2018101500,696,"fair_catch"
2018101800,1468,"fair_catch"
2018101800,1725,"fair_catch"
2018101800,3360,"fair_catch"
2018101800,887,"fair_catch"
2018102100,3032,"fair_catch"
2018102101,789,"fair_catch"
2018102102,4052,"fair_catch"
2018102103,126,"fair_catch"
2018102103,1394,"fair_catch"
2018102103,2579,"fair_catch"
2018102103,2717,"fair_catch"
2018102103,337,"fair_catch"
2018102103,528,"fair_catch"
2018102104,2996,"fair_catch"
2018102104,3798,"fair_catch"
2018102104,995,"fair_catch"
2018102107,1587,"fair_catch"
2018102107,1729,"fair_catch"
2018102107,744,"fair_catch"
2018102109,2576,"fair_catch"
2018102110,148,"fair_catch"
2018102110,2220,"fair_catch"
2018102110,2360,"fair_catch"
2018102110,620,"fair_catch"
2018102111,3155,"fair_catch"
2018102200,1240,"fair_catch"
2018102200,3067,"fair_catch"
2018102200,682,"fair_catch"
2018102500,1210,"fair_catch"
2018102500,2049,"fair_catch"
2018102500,2060,"fair_catch"
2018102500,2615,"fair_catch"
2018102500,4080,"fair_catch"
2018102800,3407,"fair_catch"
2018102802,1246,"fair_catch"
2018102802,3855,"fair_catch"
2018102803,1557,"fair_catch"
2018102803,3261,"fair_catch"
2018102804,3377,"fair_catch"
2018102806,3175,"fair_catch"
2018102807,3169,"fair_catch"
2018102807,3568,"fair_catch"
2018102807,3691,"fair_catch"
2018102809,136,"fair_catch"
2018102809,1866,"fair_catch"
2018102809,2190,"fair_catch"
2018102809,3409,"fair_catch"
2018102809,543,"fair_catch"
2018102809,785,"fair_catch"
2018102810,1069,"fair_catch"
2018102810,2252,"fair_catch"
2018102811,2652,"fair_catch"
2018102811,3697,"fair_catch"
2018102900,3646,"fair_catch"
2018110100,1675,"fair_catch"
2018110100,2687,"fair_catch"
2018110100,3679,"fair_catch"
2018110400,1883,"fair_catch"
2018110400,3127,"fair_catch"
2018110401,1221,"fair_catch"
2018110401,260,"fair_catch"
2018110402,198,"fair_catch"
2018110402,2327,"fair_catch"
2018110402,580,"fair_catch"
2018110403,4011,"fair_catch"
2018110404,1140,"fair_catch"
2018110404,1266,"fair_catch"
2018110404,137,"fair_catch"
2018110404,2134,"fair_catch"
2018110404,230,"fair_catch"
2018110404,2908,"fair_catch"
2018110404,3343,"fair_catch"
2018110404,408,"fair_catch"
2018110404,639,"fair_catch"
2018110405,1953,"fair_catch"
2018110405,2331,"fair_catch"
2018110405,2431,"fair_catch"
2018110405,2559,"fair_catch"
2018110405,461,"fair_catch"
2018110405,544,"fair_catch"
2018110406,1038,"fair_catch"
2018110406,2499,"fair_catch"
2018110406,2587,"fair_catch"
2018110406,3140,"fair_catch"
2018110409,2864,"fair_catch"
2018110410,1073,"fair_catch"
2018110410,1386,"fair_catch"
2018110410,2299,"fair_catch"
2018110410,3835,"fair_catch"
2018110500,1432,"fair_catch"
2018110800,1913,"fair_catch"
2018110800,2455,"fair_catch"
2018110800,3026,"fair_catch"
2018111100,570,"fair_catch"
2018111100,939,"fair_catch"
2018111101,1057,"fair_catch"
2018111101,2107,"fair_catch"
2018111101,2799,"fair_catch"
2018111102,145,"fair_catch"
2018111102,2114,"fair_catch"
2018111102,2653,"fair_catch"
2018111102,333,"fair_catch"
2018111104,3472,"fair_catch"
2018111104,385,"fair_catch"
2018111105,3762,"fair_catch"
2018111106,2396,"fair_catch"
2018111106,3089,"fair_catch"
2018111107,1289,"fair_catch"
2018111107,3321,"fair_catch"
2018111108,1633,"fair_catch"
2018111108,2649,"fair_catch"
2018111109,2067,"fair_catch"
2018111109,2425,"fair_catch"
2018111200,1271,"fair_catch"
2018111200,3165,"fair_catch"
2018111500,1074,"fair_catch"
2018111500,1702,"fair_catch"
2018111500,2493,"fair_catch"
2018111500,2681,"fair_catch"
2018111800,1230,"fair_catch"
2018111800,263,"fair_catch"
2018111801,140,"fair_catch"
2018111801,1530,"fair_catch"
2018111801,3224,"fair_catch"
2018111801,621,"fair_catch"
2018111801,981,"fair_catch"
2018111802,1013,"fair_catch"
2018111802,128,"fair_catch"
2018111803,1089,"fair_catch"
2018111803,1361,"fair_catch"
2018111803,3604,"fair_catch"
2018111803,779,"fair_catch"
2018111804,1342,"fair_catch"
2018111804,2351,"fair_catch"
2018111804,330,"fair_catch"
2018111805,1081,"fair_catch"
2018111806,136,"fair_catch"
2018111806,2696,"fair_catch"
2018111807,1686,"fair_catch"
2018111807,2153,"fair_catch"
2018111807,644,"fair_catch"
2018111808,2022,"fair_catch"
2018111808,2668,"fair_catch"
2018111808,4107,"fair_catch"
2018111809,1716,"fair_catch"
2018111809,462,"fair_catch"
2018111810,2312,"fair_catch"
2018111810,289,"fair_catch"
2018111810,381,"fair_catch"
2018111810,4036,"fair_catch"
2018111900,4606,"fair_catch"
2018112200,2451,"fair_catch"
2018112201,2217,"fair_catch"
2018112201,2856,"fair_catch"
2018112201,534,"fair_catch"
2018112202,2237,"fair_catch"
2018112202,2333,"fair_catch"
2018112202,3816,"fair_catch"
2018112500,1461,"fair_catch"
2018112501,1385,"fair_catch"
2018112501,2778,"fair_catch"
2018112502,1166,"fair_catch"
2018112504,1109,"fair_catch"
2018112504,1202,"fair_catch"
2018112504,1397,"fair_catch"
2018112504,668,"fair_catch"
2018112504,996,"fair_catch"
2018112506,496,"fair_catch"
2018112507,120,"fair_catch"
2018112507,255,"fair_catch"
2018112507,3539,"fair_catch"
2018112507,3661,"fair_catch"
2018112507,560,"fair_catch"
2018112508,2995,"fair_catch"
2018112508,3232,"fair_catch"
2018112509,117,"fair_catch"
2018112509,1242,"fair_catch"
2018112509,3012,"fair_catch"
2018112509,3830,"fair_catch"
2018112510,272,"fair_catch"
2018112510,363,"fair_catch"
2018112600,3013,"fair_catch"
2018112600,3685,"fair_catch"
2018112900,650,"fair_catch"
2018120200,1457,"fair_catch"
2018120200,1997,"fair_catch"
2018120200,2771,"fair_catch"
2018120200,3398,"fair_catch"
2018120201,3660,"fair_catch"
2018120201,4051,"fair_catch"
2018120202,1224,"fair_catch"
2018120202,3676,"fair_catch"
2018120203,2395,"fair_catch"
2018120204,1171,"fair_catch"
2018120204,4265,"fair_catch"
2018120205,2427,"fair_catch"
2018120205,2826,"fair_catch"
2018120205,2932,"fair_catch"
2018120205,298,"fair_catch"
2018120205,4068,"fair_catch"
2018120205,587,"fair_catch"
2018120206,1295,"fair_catch"
2018120206,2922,"fair_catch"
2018120206,3972,"fair_catch"
2018120207,1476,"fair_catch"
2018120207,2003,"fair_catch"
2018120207,465,"fair_catch"
2018120208,1370,"fair_catch"
2018120208,3166,"fair_catch"
2018120208,437,"fair_catch"
2018120209,2975,"fair_catch"
2018120210,3191,"fair_catch"
2018120210,3903,"fair_catch"
2018120210,874,"fair_catch"
2018120211,3080,"fair_catch"
2018120211,3515,"fair_catch"
2018120211,3826,"fair_catch"
2018120211,4011,"fair_catch"
2018120212,1459,"fair_catch"
2018120212,731,"fair_catch"
2018120213,1568,"fair_catch"
2018120213,2952,"fair_catch"
2018120213,310,"fair_catch"
2018120213,467,"fair_catch"
2018120213,860,"fair_catch"
2018120300,1201,"fair_catch"
2018120300,2247,"fair_catch"
2018120300,2660,"fair_catch"
2018120300,3816,"fair_catch"
2018120900,1979,"fair_catch"
2018120900,3104,"fair_catch"
2018120900,3864,"fair_catch"
2018120901,2099,"fair_catch"
2018120901,4085,"fair_catch"
2018120902,2231,"fair_catch"
2018120902,2314,"fair_catch"
2018120902,2871,"fair_catch"
2018120902,3412,"fair_catch"
2018120903,1034,"fair_catch"
2018120903,3018,"fair_catch"
2018120903,3129,"fair_catch"
2018120904,1305,"fair_catch"
2018120904,2219,"fair_catch"
2018120904,3557,"fair_catch"
2018120904,3773,"fair_catch"
2018120904,563,"fair_catch"
2018120905,236,"fair_catch"
2018120907,1689,"fair_catch"
2018120907,693,"fair_catch"
2018120908,2416,"fair_catch"
2018120908,283,"fair_catch"
2018120908,687,"fair_catch"
2018120909,1028,"fair_catch"
2018120909,2828,"fair_catch"
2018120910,2048,"fair_catch"
2018120910,2173,"fair_catch"
2018120911,2972,"fair_catch"
2018120911,4226,"fair_catch"
2018120911,437,"fair_catch"
2018120911,561,"fair_catch"
2018120912,1215,"fair_catch"
2018120912,2486,"fair_catch"
2018120912,3472,"fair_catch"
2018120912,359,"fair_catch"
2018120913,2224,"fair_catch"
2018120913,3174,"fair_catch"
2018120913,3286,"fair_catch"
2018121000,1263,"fair_catch"
2018121000,2058,"fair_catch"
2018121000,2234,"fair_catch"
2018121000,2321,"fair_catch"
2018121300,2707,"fair_catch"
2018121500,2942,"fair_catch"
2018121501,1066,"fair_catch"
2018121501,449,"fair_catch"
2018121600,1794,"fair_catch"
2018121600,2536,"fair_catch"
2018121600,2880,"fair_catch"
2018121600,3776,"fair_catch"
2018121600,624,"fair_catch"
2018121600,863,"fair_catch"
2018121601,450,"fair_catch"
2018121602,1756,"fair_catch"
2018121602,2230,"fair_catch"
2018121602,2468,"fair_catch"
2018121602,3915,"fair_catch"
2018121602,519,"fair_catch"
2018121602,688,"fair_catch"
2018121603,1774,"fair_catch"
2018121603,937,"fair_catch"
2018121604,1023,"fair_catch"
2018121604,2219,"fair_catch"
2018121604,2335,"fair_catch"
2018121604,2751,"fair_catch"
2018121604,4261,"fair_catch"
2018121604,581,"fair_catch"
2018121606,1149,"fair_catch"
2018121606,448,"fair_catch"
2018121608,1730,"fair_catch"
2018121609,152,"fair_catch"
2018121609,3887,"fair_catch"
2018121610,1598,"fair_catch"
2018121610,1749,"fair_catch"
2018121610,686,"fair_catch"
2018121611,2359,"fair_catch"
2018121611,2543,"fair_catch"
2018121611,3852,"fair_catch"
2018121700,231,"fair_catch"
2018121700,430,"fair_catch"
2018121700,874,"fair_catch"
2018122200,2175,"fair_catch"
2018122200,723,"fair_catch"
2018122200,926,"fair_catch"
2018122201,280,"fair_catch"
2018122201,3009,"fair_catch"
2018122201,3184,"fair_catch"
2018122201,660,"fair_catch"
2018122300,2330,"fair_catch"
2018122302,1582,"fair_catch"
2018122302,2134,"fair_catch"
2018122302,3526,"fair_catch"
2018122302,979,"fair_catch"
2018122304,1058,"fair_catch"
2018122304,2144,"fair_catch"
2018122304,2477,"fair_catch"
2018122304,2774,"fair_catch"
2018122305,2147,"fair_catch"
2018122305,227,"fair_catch"
2018122305,461,"fair_catch"
2018122306,1516,"fair_catch"
2018122306,1655,"fair_catch"
2018122306,3864,"fair_catch"
2018122307,2815,"fair_catch"
2018122307,3651,"fair_catch"
2018122309,3309,"fair_catch"
2018122309,928,"fair_catch"
2018122310,2622,"fair_catch"
2018122311,2312,"fair_catch"
2018122312,2235,"fair_catch"
2018122312,273,"fair_catch"
2018122312,2842,"fair_catch"
2018122312,3108,"fair_catch"
2018122312,582,"fair_catch"
2018122313,1473,"fair_catch"
2018122313,3142,"fair_catch"
2018122313,3416,"fair_catch"
2018122400,1120,"fair_catch"
2018122400,2313,"fair_catch"
2018122400,2569,"fair_catch"
2018122400,3753,"fair_catch"
2018122400,845,"fair_catch"
2018123000,1976,"fair_catch"
2018123000,2975,"fair_catch"
2018123000,892,"fair_catch"
2018123001,1445,"fair_catch"
2018123001,3338,"fair_catch"
2018123002,117,"fair_catch"
2018123002,1499,"fair_catch"
2018123002,2503,"fair_catch"
2018123002,467,"fair_catch"
2018123002,949,"fair_catch"
2018123003,2252,"fair_catch"
2018123003,2679,"fair_catch"
2018123003,2867,"fair_catch"
2018123003,3020,"fair_catch"
2018123003,3512,"fair_catch"
2018123004,2862,"fair_catch"
2018123004,465,"fair_catch"
2018123005,120,"fair_catch"
2018123005,1649,"fair_catch"
2018123005,1737,"fair_catch"
2018123005,2386,"fair_catch"
2018123005,639,"fair_catch"
2018123005,895,"fair_catch"
2018123006,217,"fair_catch"
2018123006,2774,"fair_catch"
2018123006,3725,"fair_catch"
2018123007,2290,"fair_catch"
2018123007,586,"fair_catch"
2018123008,3154,"fair_catch"
2018123008,394,"fair_catch"
2018123008,951,"fair_catch"
2018123009,1968,"fair_catch"
2018123009,2354,"fair_catch"
2018123009,2752,"fair_catch"
2018123009,290,"fair_catch"
2018123009,390,"fair_catch"
2018123010,1005,"fair_catch"
2018123010,3345,"fair_catch"
2018123010,823,"fair_catch"
2018123011,1664,"fair_catch"
2018123011,2663,"fair_catch"
2018123012,2104,"fair_catch"
2018123012,422,"fair_catch"
2018123013,1221,"fair_catch"
2018123013,2461,"fair_catch"
2018123013,2717,"fair_catch"
2018123015,127,"fair_catch"
2018123015,1397,"fair_catch"
2018123015,2395,"fair_catch"
2019090500,1797,"fair_catch"
2019090500,2356,"fair_catch"
2019090500,2625,"fair_catch"
2019090500,327,"fair_catch"
2019090500,3299,"fair_catch"
2019090500,3624,"fair_catch"
2019090500,744,"fair_catch"
2019090801,1479,"fair_catch"
2019090801,1765,"fair_catch"
2019090801,2083,"fair_catch"
2019090801,2669,"fair_catch"
2019090801,969,"fair_catch"
2019090802,2761,"fair_catch"
2019090803,2906,"fair_catch"
2019090803,617,"fair_catch"
2019090804,1861,"fair_catch"
2019090804,2986,"fair_catch"
2019090805,1436,"fair_catch"
2019090805,1802,"fair_catch"
2019090805,3298,"fair_catch"
2019090805,3724,"fair_catch"
2019090806,1259,"fair_catch"
2019090806,1767,"fair_catch"
2019090807,2330,"fair_catch"
2019090808,1041,"fair_catch"
2019090808,1165,"fair_catch"
2019090808,1722,"fair_catch"
2019090808,360,"fair_catch"
2019090808,4110,"fair_catch"
2019090809,2651,"fair_catch"
2019090810,190,"fair_catch"
2019090810,3410,"fair_catch"
2019090810,924,"fair_catch"
2019090812,1314,"fair_catch"
2019090812,1429,"fair_catch"
2019090812,2760,"fair_catch"
2019090812,382,"fair_catch"
2019090812,3898,"fair_catch"
2019090900,3818,"fair_catch"
2019090901,2770,"fair_catch"
2019091500,2053,"fair_catch"
2019091500,3931,"fair_catch"
2019091501,2878,"fair_catch"
2019091501,985,"fair_catch"
2019091503,1382,"fair_catch"
2019091503,2852,"fair_catch"
2019091503,3489,"fair_catch"
2019091503,3937,"fair_catch"
2019091504,1143,"fair_catch"
2019091504,1235,"fair_catch"
2019091504,2051,"fair_catch"
2019091504,268,"fair_catch"
2019091505,115,"fair_catch"
2019091505,610,"fair_catch"
2019091505,853,"fair_catch"
2019091506,2512,"fair_catch"
2019091507,1571,"fair_catch"
2019091507,786,"fair_catch"
2019091508,1773,"fair_catch"
2019091509,1070,"fair_catch"
2019091509,438,"fair_catch"
2019091510,2774,"fair_catch"
2019091510,501,"fair_catch"
2019091511,3161,"fair_catch"
2019091512,3946,"fair_catch"
2019091512,4255,"fair_catch"
2019091512,552,"fair_catch"
2019091513,3440,"fair_catch"
2019091513,742,"fair_catch"
2019091600,1908,"fair_catch"
2019091600,2450,"fair_catch"
2019091600,3123,"fair_catch"
2019091600,843,"fair_catch"
2019091900,2071,"fair_catch"
2019091900,726,"fair_catch"
2019091900,825,"fair_catch"
2019091900,997,"fair_catch"
2019092200,222,"fair_catch"
2019092200,3386,"fair_catch"
2019092200,3912,"fair_catch"
2019092200,516,"fair_catch"
2019092200,645,"fair_catch"
2019092201,3085,"fair_catch"
2019092202,1648,"fair_catch"
2019092202,3118,"fair_catch"
2019092205,1871,"fair_catch"
2019092206,1277,"fair_catch"
2019092206,167,"fair_catch"
2019092206,1893,"fair_catch"
2019092206,2105,"fair_catch"
2019092206,3250,"fair_catch"
2019092207,1175,"fair_catch"
2019092207,2233,"fair_catch"
2019092208,1193,"fair_catch"
2019092209,3280,"fair_catch"
2019092209,3992,"fair_catch"
2019092210,1379,"fair_catch"
2019092210,1585,"fair_catch"
2019092210,3221,"fair_catch"
2019092211,423,"fair_catch"
2019092211,600,"fair_catch"
2019092212,2585,"fair_catch"
2019092213,297,"fair_catch"
2019092600,2767,"fair_catch"
2019092600,2868,"fair_catch"
2019092600,3887,"fair_catch"
2019092600,501,"fair_catch"
2019092900,3187,"fair_catch"
2019092901,1167,"fair_catch"
2019092901,192,"fair_catch"
2019092901,3758,"fair_catch"
2019092901,849,"fair_catch"
2019092902,3181,"fair_catch"
2019092902,4612,"fair_catch"
2019092904,1906,"fair_catch"
2019092904,3552,"fair_catch"
2019092905,2355,"fair_catch"
2019092905,2557,"fair_catch"
2019092905,3143,"fair_catch"
2019092905,4054,"fair_catch"
2019092907,1348,"fair_catch"
2019092908,1576,"fair_catch"
2019092911,1829,"fair_catch"
2019092911,3176,"fair_catch"
2019092911,901,"fair_catch"
2019092912,195,"fair_catch"
2019092912,3574,"fair_catch"
2019092912,3883,"fair_catch"
2019093000,1011,"fair_catch"
2019093000,1137,"fair_catch"
2019093000,2623,"fair_catch"
2019100300,1351,"fair_catch"
2019100600,1560,"fair_catch"
2019100600,2485,"fair_catch"
2019100600,769,"fair_catch"
2019100601,1291,"fair_catch"
2019100603,209,"fair_catch"
2019100603,2698,"fair_catch"
2019100603,3435,"fair_catch"
2019100603,395,"fair_catch"
2019100605,1884,"fair_catch"
2019100605,573,"fair_catch"
2019100606,3703,"fair_catch"
2019100607,1377,"fair_catch"
2019100607,4364,"fair_catch"
2019100608,1297,"fair_catch"
2019100608,2693,"fair_catch"
2019100609,166,"fair_catch"
2019100609,1752,"fair_catch"
2019100609,2920,"fair_catch"
2019100609,3219,"fair_catch"
2019100609,3341,"fair_catch"
2019100609,3972,"fair_catch"
2019100610,2531,"fair_catch"
2019100611,2113,"fair_catch"
2019100611,3938,"fair_catch"
2019100611,654,"fair_catch"
2019100612,1389,"fair_catch"
2019100612,3077,"fair_catch"
2019100612,3371,"fair_catch"
2019100700,1424,"fair_catch"
2019100700,408,"fair_catch"
2019101000,1259,"fair_catch"
2019101000,380,"fair_catch"
2019101000,561,"fair_catch"
2019101300,1768,"fair_catch"
2019101300,2003,"fair_catch"
2019101300,2325,"fair_catch"
2019101300,250,"fair_catch"
2019101301,1309,"fair_catch"
2019101301,2480,"fair_catch"
2019101301,2783,"fair_catch"
2019101301,324,"fair_catch"
2019101301,3257,"fair_catch"
2019101302,869,"fair_catch"
2019101303,1163,"fair_catch"
2019101303,1367,"fair_catch"
2019101303,1914,"fair_catch"
2019101303,194,"fair_catch"
2019101303,344,"fair_catch"
2019101303,3545,"fair_catch"
2019101305,1489,"fair_catch"
2019101305,2091,"fair_catch"
2019101305,3383,"fair_catch"
2019101305,3496,"fair_catch"
2019101305,369,"fair_catch"
2019101305,455,"fair_catch"
2019101306,1791,"fair_catch"
2019101306,3268,"fair_catch"
2019101307,4003,"fair_catch"
2019101307,863,"fair_catch"
2019101308,1336,"fair_catch"
2019101308,818,"fair_catch"
2019101309,1107,"fair_catch"
2019101309,1260,"fair_catch"
2019101309,1409,"fair_catch"
2019101309,2286,"fair_catch"
2019101309,803,"fair_catch"
2019101309,928,"fair_catch"
2019101310,1245,"fair_catch"
2019101311,2275,"fair_catch"
2019101311,284,"fair_catch"
2019101311,831,"fair_catch"
2019101400,269,"fair_catch"
2019101400,2998,"fair_catch"
2019101400,3701,"fair_catch"
2019101700,1759,"fair_catch"
2019101700,3074,"fair_catch"
2019102001,1732,"fair_catch"
2019102001,3209,"fair_catch"
2019102002,3006,"fair_catch"
2019102002,3106,"fair_catch"
2019102002,732,"fair_catch"
2019102003,458,"fair_catch"
2019102004,3651,"fair_catch"
2019102004,605,"fair_catch"
2019102004,765,"fair_catch"
2019102005,3496,"fair_catch"
2019102005,4352,"fair_catch"
2019102008,2094,"fair_catch"
2019102009,294,"fair_catch"
2019102011,1108,"fair_catch"
2019102100,3764,"fair_catch"
2019102100,724,"fair_catch"
2019102400,2928,"fair_catch"
2019102700,447,"fair_catch"
2019102701,1727,"fair_catch"
2019102702,1288,"fair_catch"
2019102702,3848,"fair_catch"
2019102703,161,"fair_catch"
2019102703,2914,"fair_catch"
2019102703,586,"fair_catch"
2019102704,1286,"fair_catch"
2019102704,4045,"fair_catch"
2019102705,2501,"fair_catch"
2019102705,3957,"fair_catch"
2019102706,3209,"fair_catch"
2019102707,1063,"fair_catch"
2019102707,1781,"fair_catch"
2019102707,3403,"fair_catch"
2019102708,2907,"fair_catch"
2019102708,3405,"fair_catch"
2019102708,962,"fair_catch"
2019102710,1037,"fair_catch"
2019102710,326,"fair_catch"
2019102710,3459,"fair_catch"
2019102710,3725,"fair_catch"
2019102710,4129,"fair_catch"
2019102711,252,"fair_catch"
2019102711,2976,"fair_catch"
2019102712,504,"fair_catch"
2019103100,3252,"fair_catch"
2019103100,3823,"fair_catch"
2019110300,2728,"fair_catch"
2019110300,596,"fair_catch"
2019110301,2188,"fair_catch"
2019110301,2933,"fair_catch"
2019110301,3124,"fair_catch"
2019110302,1302,"fair_catch"
2019110302,3000,"fair_catch"
2019110302,4178,"fair_catch"
2019110303,1122,"fair_catch"
2019110304,3576,"fair_catch"
2019110304,3959,"fair_catch"
2019110304,477,"fair_catch"
2019110305,1152,"fair_catch"
2019110305,2067,"fair_catch"
2019110305,3053,"fair_catch"
2019110305,569,"fair_catch"
2019110306,3002,"fair_catch"
2019110306,3787,"fair_catch"
2019110307,3508,"fair_catch"
2019110308,2526,"fair_catch"
2019110308,558,"fair_catch"
2019110309,709,"fair_catch"
2019110310,1400,"fair_catch"
2019110400,4030,"fair_catch"
2019110700,2859,"fair_catch"
2019111000,1578,"fair_catch"
2019111000,3562,"fair_catch"
2019111000,3809,"fair_catch"
2019111000,4445,"fair_catch"
2019111000,494,"fair_catch"
2019111000,805,"fair_catch"
2019111002,2541,"fair_catch"
2019111002,3217,"fair_catch"
2019111002,3354,"fair_catch"
2019111003,191,"fair_catch"
2019111003,302,"fair_catch"
2019111003,3338,"fair_catch"
2019111004,1475,"fair_catch"
2019111005,2430,"fair_catch"
2019111005,3670,"fair_catch"
2019111005,3789,"fair_catch"
2019111006,1527,"fair_catch"
2019111006,3118,"fair_catch"
2019111007,2003,"fair_catch"
2019111007,877,"fair_catch"
2019111009,1897,"fair_catch"
2019111009,2353,"fair_catch"
2019111009,3177,"fair_catch"
2019111009,773,"fair_catch"
2019111010,4195,"fair_catch"
2019111400,2710,"fair_catch"
2019111400,4442,"fair_catch"
2019111700,1015,"fair_catch"
2019111701,3056,"fair_catch"
2019111701,4187,"fair_catch"
2019111702,2080,"fair_catch"
2019111702,4112,"fair_catch"
2019111702,987,"fair_catch"
2019111703,1515,"fair_catch"
2019111703,1735,"fair_catch"
2019111703,3457,"fair_catch"
2019111704,1594,"fair_catch"
