"time","x","y","s","a","dis","o","dir","event","nflId","displayName","jerseyNumber","position","team","frameId","gameId","playId","playDirection","framesaftersnap"
"2020-12-20T21:39:09.600",37.56,23.98,1.21,2.37,0.13,292.17,274.15,"None",43616,"Matthias Farley",41,"FS","away",55,2020122003,881,"right",44
"2020-12-20T21:39:09.700",37.45,23.98,1.08,2.18,0.11,293.11,264.95,"None",43616,"Matthias Farley",41,"FS","away",56,2020122003,881,"right",45
"2020-12-20T21:39:09.800",37.33,23.95,1.11,1.78,0.12,294.34,254.42,"None",43616,"Matthias Farley",41,"FS","away",57,2020122003,881,"right",46
"2020-12-20T21:39:09.900",37.22,23.91,1.08,1.46,0.11,295.13,246.13,"None",43616,"Matthias Farley",41,"FS","away",58,2020122003,881,"right",47
"2020-12-20T21:39:10.000",37.14,23.85,1.04,1.34,0.11,294.05,235.36,"None",43616,"Matthias Farley",41,"FS","away",59,2020122003,881,"right",48
"2020-12-20T21:39:10.100",37.05,23.78,1.06,1.14,0.11,294.05,227.9,"None",43616,"Matthias Farley",41,"FS","away",60,2020122003,881,"right",49
"2020-12-20T21:39:10.200",36.97,23.73,0.89,0.76,0.1,296.54,232.24,"None",43616,"Matthias Farley",41,"FS","away",61,2020122003,881,"right",50
"2020-12-20T21:39:10.300",36.91,23.67,0.77,1.13,0.09,299.39,231.42,"None",43616,"Matthias Farley",41,"FS","away",62,2020122003,881,"right",51
"2020-12-20T21:39:10.400",36.85,23.63,0.7,0.99,0.08,301.18,230.7,"fumble_defense_recovered",43616,"Matthias Farley",41,"FS","away",63,2020122003,881,"right",52
"2020-12-20T21:39:10.500",36.8,23.58,0.61,1.02,0.07,303.39,228.43,"tackle",43616,"Matthias Farley",41,"FS","away",64,2020122003,881,"right",53
"2020-12-20T21:39:10.600",36.76,23.55,0.32,1.72,0.05,307.28,213.05,"None",43616,"Matthias Farley",41,"FS","away",65,2020122003,881,"right",54
"2020-12-20T21:39:10.700",36.75,23.52,0.16,1.72,0.02,308.54,182.97,"None",43616,"Matthias Farley",41,"FS","away",66,2020122003,881,"right",55
"2020-12-20T21:39:10.800",36.76,23.51,0.19,1.31,0.02,308.54,150.44,"None",43616,"Matthias Farley",41,"FS","away",67,2020122003,881,"right",56
"2020-12-20T21:39:10.900",36.77,23.48,0.29,1.04,0.03,310.93,138.12,"None",43616,"Matthias Farley",41,"FS","away",68,2020122003,881,"right",57
"2020-12-20T21:39:11.000",36.79,23.45,0.38,0.79,0.03,313.53,139.35,"None",43616,"Matthias Farley",41,"FS","away",69,2020122003,881,"right",58
"2020-12-20T21:39:11.100",36.82,23.42,0.48,0.78,0.04,314.86,129.17,"None",43616,"Matthias Farley",41,"FS","away",70,2020122003,881,"right",59
"2020-12-20T21:39:11.200",36.85,23.39,0.53,0.56,0.05,316.96,135.01,"None",43616,"Matthias Farley",41,"FS","away",71,2020122003,881,"right",60
"2020-12-20T21:39:11.300",36.89,23.35,0.57,0.48,0.05,319.69,138.88,"None",43616,"Matthias Farley",41,"FS","away",72,2020122003,881,"right",61
"2020-12-20T21:39:11.400",36.93,23.31,0.59,0.24,0.06,324.2,134.59,"None",43616,"Matthias Farley",41,"FS","away",73,2020122003,881,"right",62
"2020-12-20T21:39:05.200",48.15,22.79,0.12,0.88,0.01,290.93,267.35,"ball_snap",44892,"Tarell Basham",93,"OLB","away",11,2020122003,881,"right",0
"2020-12-20T21:39:05.300",48.12,22.8,0.29,1.52,0.02,292.27,290.63,"None",44892,"Tarell Basham",93,"OLB","away",12,2020122003,881,"right",1
"2020-12-20T21:39:05.400",48.08,22.82,0.59,2.35,0.05,289.78,296.8,"None",44892,"Tarell Basham",93,"OLB","away",13,2020122003,881,"right",2
"2020-12-20T21:39:05.500",48,22.87,1.03,3.3,0.09,280.76,301.01,"None",44892,"Tarell Basham",93,"OLB","away",14,2020122003,881,"right",3
"2020-12-20T21:39:05.600",47.88,22.93,1.51,3.71,0.13,282.93,300,"None",44892,"Tarell Basham",93,"OLB","away",15,2020122003,881,"right",4
"2020-12-20T21:39:05.700",47.73,23.02,1.94,3.74,0.18,285.74,299.23,"None",44892,"Tarell Basham",93,"OLB","away",16,2020122003,881,"right",5
"2020-12-20T21:39:05.800",47.54,23.13,2.41,3.7,0.22,287.62,301.39,"None",44892,"Tarell Basham",93,"OLB","away",17,2020122003,881,"right",6
"2020-12-20T21:39:05.900",47.3,23.26,2.83,3.49,0.27,283.99,299.67,"None",44892,"Tarell Basham",93,"OLB","away",18,2020122003,881,"right",7
"2020-12-20T21:39:06.000",47.04,23.4,3.17,3.08,0.3,281.71,297.74,"None",44892,"Tarell Basham",93,"OLB","away",19,2020122003,881,"right",8
"2020-12-20T21:39:06.100",46.75,23.55,3.41,2.46,0.33,281.71,296.09,"None",44892,"Tarell Basham",93,"OLB","away",20,2020122003,881,"right",9
"2020-12-20T21:39:06.200",46.43,23.7,3.59,1.67,0.35,281.71,296.29,"None",44892,"Tarell Basham",93,"OLB","away",21,2020122003,881,"right",10
"2020-12-20T21:39:06.300",46.12,23.87,3.63,0.74,0.36,281.71,296.87,"None",44892,"Tarell Basham",93,"OLB","away",22,2020122003,881,"right",11
"2020-12-20T21:39:06.400",45.81,24.02,3.47,0.52,0.35,277.9,296.76,"None",44892,"Tarell Basham",93,"OLB","away",23,2020122003,881,"right",12
"2020-12-20T21:39:06.500",45.5,24.17,3.31,1.26,0.34,275.8,296.18,"None",44892,"Tarell Basham",93,"OLB","away",24,2020122003,881,"right",13
"2020-12-20T21:39:06.600",45.21,24.32,3.2,1.45,0.33,272.53,296.4,"None",44892,"Tarell Basham",93,"OLB","away",25,2020122003,881,"right",14
"2020-12-20T21:39:06.700",44.93,24.45,2.99,1.84,0.31,268.31,294.93,"None",44892,"Tarell Basham",93,"OLB","away",26,2020122003,881,"right",15
"2020-12-20T21:39:06.800",44.66,24.57,2.85,1.99,0.29,268.31,291.05,"None",44892,"Tarell Basham",93,"OLB","away",27,2020122003,881,"right",16
"2020-12-20T21:39:06.900",44.4,24.66,2.72,1.92,0.28,268.31,288.57,"None",44892,"Tarell Basham",93,"OLB","away",28,2020122003,881,"right",17
"2020-12-20T21:39:07.000",44.15,24.74,2.64,1.86,0.27,265.98,284.25,"None",44892,"Tarell Basham",93,"OLB","away",29,2020122003,881,"right",18
"2020-12-20T21:39:07.100",43.89,24.79,2.59,1.57,0.26,264.12,281.27,"None",44892,"Tarell Basham",93,"OLB","away",30,2020122003,881,"right",19
"2020-12-20T21:39:07.200",43.64,24.83,2.52,1.68,0.26,264.12,276.3,"None",44892,"Tarell Basham",93,"OLB","away",31,2020122003,881,"right",20
"2020-12-20T21:39:07.300",43.39,24.85,2.48,1.47,0.25,264.12,272.97,"punt",44892,"Tarell Basham",93,"OLB","away",32,2020122003,881,"right",21
"2020-12-20T21:39:07.400",43.14,24.86,2.55,1.26,0.25,264.12,269.62,"punt_blocked",44892,"Tarell Basham",93,"OLB","away",33,2020122003,881,"right",22
"2020-12-20T21:39:07.500",42.88,24.85,2.62,0.94,0.26,264.99,267.95,"None",44892,"Tarell Basham",93,"OLB","away",34,2020122003,881,"right",23
"2020-12-20T21:39:07.600",42.62,24.84,2.66,0.56,0.26,267.14,267.24,"None",44892,"Tarell Basham",93,"OLB","away",35,2020122003,881,"right",24
"2020-12-20T21:39:07.700",42.35,24.82,2.68,0.18,0.27,268.87,268.23,"None",44892,"Tarell Basham",93,"OLB","away",36,2020122003,881,"right",25
"2020-12-20T21:39:07.800",42.08,24.82,2.75,0.41,0.27,270.15,269.79,"None",44892,"Tarell Basham",93,"OLB","away",37,2020122003,881,"right",26
"2020-12-20T21:39:07.900",41.8,24.82,2.79,0.56,0.28,272.32,271.21,"None",44892,"Tarell Basham",93,"OLB","away",38,2020122003,881,"right",27
"2020-12-20T21:39:08.000",41.53,24.83,2.78,0.49,0.28,271.11,271.63,"None",44892,"Tarell Basham",93,"OLB","away",39,2020122003,881,"right",28
"2020-12-20T21:39:08.100",41.25,24.83,2.69,0.55,0.27,268.47,270.89,"None",44892,"Tarell Basham",93,"OLB","away",40,2020122003,881,"right",29
"2020-12-20T21:39:08.200",40.99,24.84,2.59,0.83,0.26,265.43,271.78,"None",44892,"Tarell Basham",93,"OLB","away",41,2020122003,881,"right",30
"2020-12-20T21:39:08.300",40.74,24.85,2.47,1.09,0.25,260.58,273.3,"None",44892,"Tarell Basham",93,"OLB","away",42,2020122003,881,"right",31
"2020-12-20T21:39:08.400",40.5,24.87,2.33,1.36,0.24,257.28,275.22,"None",44892,"Tarell Basham",93,"OLB","away",43,2020122003,881,"right",32
"2020-12-20T21:39:08.500",40.28,24.89,2.16,1.59,0.22,254.66,277.31,"None",44892,"Tarell Basham",93,"OLB","away",44,2020122003,881,"right",33
"2020-12-20T21:39:08.600",40.07,24.92,1.99,1.65,0.21,252.81,278.32,"None",44892,"Tarell Basham",93,"OLB","away",45,2020122003,881,"right",34
"2020-12-20T21:39:08.700",39.89,24.95,1.84,1.65,0.19,251.26,282.02,"kick_recovered",44892,"Tarell Basham",93,"OLB","away",46,2020122003,881,"right",35
"2020-12-20T21:39:08.800",39.71,24.99,1.71,1.56,0.18,250.62,285.17,"None",44892,"Tarell Basham",93,"OLB","away",47,2020122003,881,"right",36
"2020-12-20T21:39:08.900",39.55,25.03,1.57,1.36,0.16,251.91,284.86,"None",44892,"Tarell Basham",93,"OLB","away",48,2020122003,881,"right",37
"2020-12-20T21:39:09.000",39.41,25.07,1.45,1.25,0.15,251.91,287.09,"None",44892,"Tarell Basham",93,"OLB","away",49,2020122003,881,"right",38
"2020-12-20T21:39:09.100",39.28,25.11,1.31,1.17,0.14,253.69,286.49,"None",44892,"Tarell Basham",93,"OLB","away",50,2020122003,881,"right",39
"2020-12-20T21:39:09.200",39.16,25.14,1.18,1.17,0.12,255.89,283.07,"None",44892,"Tarell Basham",93,"OLB","away",51,2020122003,881,"right",40
"2020-12-20T21:39:09.300",39.05,25.15,1.04,1.27,0.11,257.75,277.54,"None",44892,"Tarell Basham",93,"OLB","away",52,2020122003,881,"right",41
"2020-12-20T21:39:09.400",38.95,25.16,0.97,1.28,0.1,260.05,271.48,"None",44892,"Tarell Basham",93,"OLB","away",53,2020122003,881,"right",42
"2020-12-20T21:39:09.500",38.85,25.16,0.97,0.93,0.1,263.62,267.53,"None",44892,"Tarell Basham",93,"OLB","away",54,2020122003,881,"right",43
"2020-12-20T21:39:09.600",38.75,25.15,0.96,0.64,0.1,266.09,264.88,"None",44892,"Tarell Basham",93,"OLB","away",55,2020122003,881,"right",44
"2020-12-20T21:39:09.700",38.66,25.14,0.97,0.35,0.1,267.23,263.63,"None",44892,"Tarell Basham",93,"OLB","away",56,2020122003,881,"right",45
"2020-12-20T21:39:09.800",38.56,25.13,0.96,0.11,0.1,267.23,264.06,"None",44892,"Tarell Basham",93,"OLB","away",57,2020122003,881,"right",46
"2020-12-20T21:39:09.900",38.47,25.12,0.94,0.14,0.1,266.47,261.9,"None",44892,"Tarell Basham",93,"OLB","away",58,2020122003,881,"right",47
"2020-12-20T21:39:10.000",38.38,25.11,0.92,0.2,0.09,265.47,262.14,"None",44892,"Tarell Basham",93,"OLB","away",59,2020122003,881,"right",48
"2020-12-20T21:39:10.100",38.28,25.09,0.92,0.17,0.09,264.55,260.8,"None",44892,"Tarell Basham",93,"OLB","away",60,2020122003,881,"right",49
"2020-12-20T21:39:10.200",38.2,25.07,0.89,0.28,0.09,264.55,259.01,"None",44892,"Tarell Basham",93,"OLB","away",61,2020122003,881,"right",50
"2020-12-20T21:39:10.300",38.12,25.05,0.82,0.54,0.08,263.8,253.13,"None",44892,"Tarell Basham",93,"OLB","away",62,2020122003,881,"right",51
"2020-12-20T21:39:10.400",38.04,25.02,0.78,0.62,0.08,263.8,250.2,"fumble_defense_recovered",44892,"Tarell Basham",93,"OLB","away",63,2020122003,881,"right",52
"2020-12-20T21:39:10.500",37.97,25,0.69,0.65,0.07,263.17,250.03,"tackle",44892,"Tarell Basham",93,"OLB","away",64,2020122003,881,"right",53
"2020-12-20T21:39:10.600",37.92,24.97,0.58,0.87,0.06,262.18,243.26,"None",44892,"Tarell Basham",93,"OLB","away",65,2020122003,881,"right",54
"2020-12-20T21:39:10.700",37.87,24.95,0.46,1.05,0.05,260.68,234.94,"None",44892,"Tarell Basham",93,"OLB","away",66,2020122003,881,"right",55
"2020-12-20T21:39:10.800",37.84,24.92,0.45,1.29,0.04,259.24,213.35,"None",44892,"Tarell Basham",93,"OLB","away",67,2020122003,881,"right",56
"2020-12-20T21:39:10.900",37.82,24.87,0.49,1.43,0.05,258.46,189.44,"None",44892,"Tarell Basham",93,"OLB","away",68,2020122003,881,"right",57
"2020-12-20T21:39:11.000",37.82,24.82,0.53,1.27,0.05,257.47,176.94,"None",44892,"Tarell Basham",93,"OLB","away",69,2020122003,881,"right",58
"2020-12-20T21:39:11.100",37.82,24.77,0.54,0.92,0.05,255.43,170.6,"None",44892,"Tarell Basham",93,"OLB","away",70,2020122003,881,"right",59
"2020-12-20T21:39:11.200",37.83,24.72,0.48,0.49,0.05,254.78,166.73,"None",44892,"Tarell Basham",93,"OLB","away",71,2020122003,881,"right",60
"2020-12-20T21:39:11.300",37.84,24.68,0.43,0.3,0.04,253.58,168.69,"None",44892,"Tarell Basham",93,"OLB","away",72,2020122003,881,"right",61
"2020-12-20T21:39:11.400",37.84,24.64,0.36,0.51,0.04,251.74,175.26,"None",44892,"Tarell Basham",93,"OLB","away",73,2020122003,881,"right",62
"2020-12-20T21:39:05.200",46.5,22.04,0.23,1.98,0.02,90.77,265.75,"ball_snap",44895,"Derek Rivers",49,"DE","home",11,2020122003,881,"right",0
"2020-12-20T21:39:05.300",46.45,22.04,0.58,2.69,0.05,90.77,265.47,"None",44895,"Derek Rivers",49,"DE","home",12,2020122003,881,"right",1
"2020-12-20T21:39:05.400",46.35,22.03,1.07,3.39,0.1,89.15,263.52,"None",44895,"Derek Rivers",49,"DE","home",13,2020122003,881,"right",2
"2020-12-20T21:39:05.500",46.21,22.01,1.49,3.28,0.14,87.76,261.42,"None",44895,"Derek Rivers",49,"DE","home",14,2020122003,881,"right",3
"2020-12-20T21:39:05.600",46.04,21.98,1.86,2.75,0.18,87.76,260.79,"None",44895,"Derek Rivers",49,"DE","home",15,2020122003,881,"right",4
"2020-12-20T21:39:05.700",45.82,21.95,2.19,2.15,0.22,83.84,261.44,"None",44895,"Derek Rivers",49,"DE","home",16,2020122003,881,"right",5
"2020-12-20T21:39:05.800",45.57,21.9,2.52,1.81,0.26,84.43,260.2,"None",44895,"Derek Rivers",49,"DE","home",17,2020122003,881,"right",6
"2020-12-20T21:39:05.900",45.31,21.85,2.71,1.29,0.27,86.7,259.26,"None",44895,"Derek Rivers",49,"DE","home",18,2020122003,881,"right",7
"2020-12-20T21:39:06.000",45.02,21.81,2.9,0.87,0.29,94.05,260.09,"None",44895,"Derek Rivers",49,"DE","home",19,2020122003,881,"right",8
"2020-12-20T21:39:06.100",44.72,21.76,3.02,0.38,0.3,99.44,260.43,"None",44895,"Derek Rivers",49,"DE","home",20,2020122003,881,"right",9
"2020-12-20T21:39:06.200",44.4,21.71,3.24,0.5,0.33,108.2,260.87,"None",44895,"Derek Rivers",49,"DE","home",21,2020122003,881,"right",10
"2020-12-20T21:39:06.300",44.07,21.66,3.4,0.58,0.34,122.21,261.58,"None",44895,"Derek Rivers",49,"DE","home",22,2020122003,881,"right",11
"2020-12-20T21:39:06.400",43.72,21.61,3.57,0.53,0.36,133,262.35,"None",44895,"Derek Rivers",49,"DE","home",23,2020122003,881,"right",12
"2020-12-20T21:39:06.500",43.34,21.56,3.8,0.49,0.38,152.34,263.11,"None",44895,"Derek Rivers",49,"DE","home",24,2020122003,881,"right",13
"2020-12-20T21:39:06.600",42.95,21.51,3.89,0.15,0.39,163.92,262.79,"None",44895,"Derek Rivers",49,"DE","home",25,2020122003,881,"right",14
"2020-12-20T21:39:06.700",42.56,21.45,3.96,0.24,0.4,174.51,262.23,"None",44895,"Derek Rivers",49,"DE","home",26,2020122003,881,"right",15
"2020-12-20T21:39:06.800",42.15,21.39,4.01,0.67,0.41,182.81,261.46,"None",44895,"Derek Rivers",49,"DE","home",27,2020122003,881,"right",16
"2020-12-20T21:39:06.900",41.74,21.32,4.07,1,0.42,192.22,260.37,"None",44895,"Derek Rivers",49,"DE","home",28,2020122003,881,"right",17
"2020-12-20T21:39:07.000",41.35,21.24,3.95,1.51,0.4,211.44,258.68,"None",44895,"Derek Rivers",49,"DE","home",29,2020122003,881,"right",18
"2020-12-20T21:39:07.100",40.95,21.15,3.89,1.69,0.4,226.12,257.11,"None",44895,"Derek Rivers",49,"DE","home",30,2020122003,881,"right",19
"2020-12-20T21:39:07.200",40.58,21.05,3.76,1.93,0.39,244.58,255.28,"None",44895,"Derek Rivers",49,"DE","home",31,2020122003,881,"right",20
"2020-12-20T21:39:07.300",40.22,20.95,3.58,2.19,0.37,262.92,253.85,"punt",44895,"Derek Rivers",49,"DE","home",32,2020122003,881,"right",21
"2020-12-20T21:39:07.400",39.89,20.86,3.35,2.35,0.35,291.57,253.44,"punt_blocked",44895,"Derek Rivers",49,"DE","home",33,2020122003,881,"right",22
"2020-12-20T21:39:07.500",39.57,20.78,3.17,2.32,0.33,314,254.77,"None",44895,"Derek Rivers",49,"DE","home",34,2020122003,881,"right",23
"2020-12-20T21:39:07.600",39.27,20.71,2.93,2.4,0.31,327.75,256.04,"None",44895,"Derek Rivers",49,"DE","home",35,2020122003,881,"right",24
"2020-12-20T21:39:07.700",39,20.67,2.68,2.47,0.28,335.36,258.83,"None",44895,"Derek Rivers",49,"DE","home",36,2020122003,881,"right",25
"2020-12-20T21:39:07.800",38.74,20.64,2.47,2.47,0.26,350.81,263.56,"None",44895,"Derek Rivers",49,"DE","home",37,2020122003,881,"right",26
"2020-12-20T21:39:07.900",38.49,20.66,2.32,2.41,0.25,353.96,270.48,"None",44895,"Derek Rivers",49,"DE","home",38,2020122003,881,"right",27
"2020-12-20T21:39:08.000",38.25,20.7,2.2,2.32,0.23,357.01,277.82,"None",44895,"Derek Rivers",49,"DE","home",39,2020122003,881,"right",28
"2020-12-20T21:39:08.100",38.04,20.78,2.13,2.31,0.23,355.33,287.8,"None",44895,"Derek Rivers",49,"DE","home",40,2020122003,881,"right",29
"2020-12-20T21:39:08.200",37.85,20.88,2.08,2.22,0.22,357.81,296.61,"None",44895,"Derek Rivers",49,"DE","home",41,2020122003,881,"right",30
"2020-12-20T21:39:08.300",37.66,21.02,2.14,2.03,0.24,359.67,304.96,"None",44895,"Derek Rivers",49,"DE","home",42,2020122003,881,"right",31
"2020-12-20T21:39:08.400",37.48,21.2,2.25,1.91,0.25,356.12,313.56,"None",44895,"Derek Rivers",49,"DE","home",43,2020122003,881,"right",32
"2020-12-20T21:39:08.500",37.32,21.38,2.34,1.68,0.25,0.03,319.41,"None",44895,"Derek Rivers",49,"DE","home",44,2020122003,881,"right",33
"2020-12-20T21:39:08.600",37.17,21.61,2.48,1.53,0.27,5.79,325.4,"None",44895,"Derek Rivers",49,"DE","home",45,2020122003,881,"right",34
"2020-12-20T21:39:08.700",37.04,21.85,2.59,1.36,0.28,6.46,330.28,"kick_recovered",44895,"Derek Rivers",49,"DE","home",46,2020122003,881,"right",35
"2020-12-20T21:39:08.800",36.93,22.1,2.66,1.41,0.27,6.46,335.28,"None",44895,"Derek Rivers",49,"DE","home",47,2020122003,881,"right",36
"2020-12-20T21:39:08.900",36.83,22.35,2.67,1.31,0.27,8.29,339.24,"None",44895,"Derek Rivers",49,"DE","home",48,2020122003,881,"right",37
"2020-12-20T21:39:09.000",36.76,22.59,2.54,1.47,0.25,6.82,343.28,"None",44895,"Derek Rivers",49,"DE","home",49,2020122003,881,"right",38
"2020-12-20T21:39:09.100",36.71,22.84,2.46,1.61,0.25,2.56,347.12,"None",44895,"Derek Rivers",49,"DE","home",50,2020122003,881,"right",39
"2020-12-20T21:39:09.200",36.65,23.06,2.32,1.68,0.24,359.38,348.55,"None",44895,"Derek Rivers",49,"DE","home",51,2020122003,881,"right",40
"2020-12-20T21:39:09.300",36.59,23.28,2.15,1.74,0.22,357.57,348.55,"None",44895,"Derek Rivers",49,"DE","home",52,2020122003,881,"right",41
"2020-12-20T21:39:09.400",36.58,23.47,1.92,1.95,0.19,357.57,353.52,"None",44895,"Derek Rivers",49,"DE","home",53,2020122003,881,"right",42
"2020-12-20T21:39:09.500",36.58,23.64,1.66,2.09,0.16,359.12,357,"None",44895,"Derek Rivers",49,"DE","home",54,2020122003,881,"right",43
"2020-12-20T21:39:09.600",36.57,23.78,1.4,2.1,0.14,0.49,359.28,"None",44895,"Derek Rivers",49,"DE","home",55,2020122003,881,"right",44
"2020-12-20T21:39:09.700",36.57,23.89,1.15,2.07,0.12,2.53,2.42,"None",44895,"Derek Rivers",49,"DE","home",56,2020122003,881,"right",45
"2020-12-20T21:39:09.800",36.59,23.96,0.83,2.13,0.07,23.78,11.07,"None",44895,"Derek Rivers",49,"DE","home",57,2020122003,881,"right",46
"2020-12-20T21:39:09.900",36.62,24.03,0.65,1.89,0.07,31.32,20.12,"None",44895,"Derek Rivers",49,"DE","home",58,2020122003,881,"right",47
"2020-12-20T21:39:10.000",36.6,24.07,0.4,1.66,0.04,42.85,16.03,"None",44895,"Derek Rivers",49,"DE","home",59,2020122003,881,"right",48
"2020-12-20T21:39:10.100",36.58,24.1,0.24,1.35,0.04,55.54,357.54,"None",44895,"Derek Rivers",49,"DE","home",60,2020122003,881,"right",49
"2020-12-20T21:39:10.200",36.53,24.15,0.32,1.01,0.07,64.45,321.75,"None",44895,"Derek Rivers",49,"DE","home",61,2020122003,881,"right",50
"2020-12-20T21:39:10.300",36.49,24.2,0.42,0.86,0.06,80.84,309.22,"None",44895,"Derek Rivers",49,"DE","home",62,2020122003,881,"right",51
"2020-12-20T21:39:10.400",36.42,24.19,0.53,1.05,0.07,96.69,281.05,"fumble_defense_recovered",44895,"Derek Rivers",49,"DE","home",63,2020122003,881,"right",52
"2020-12-20T21:39:10.500",36.34,24.17,0.7,1.07,0.08,103.13,268.55,"tackle",44895,"Derek Rivers",49,"DE","home",64,2020122003,881,"right",53
"2020-12-20T21:39:10.600",36.24,24.16,0.87,0.86,0.1,109.57,265.31,"None",44895,"Derek Rivers",49,"DE","home",65,2020122003,881,"right",54
"2020-12-20T21:39:10.700",36.15,24.16,0.93,0.49,0.09,117.36,263.87,"None",44895,"Derek Rivers",49,"DE","home",66,2020122003,881,"right",55
"2020-12-20T21:39:10.800",36.08,24.17,0.91,0.16,0.08,121.21,266.05,"None",44895,"Derek Rivers",49,"DE","home",67,2020122003,881,"right",56
"2020-12-20T21:39:10.900",36.03,24.2,0.79,0.31,0.06,124.02,272.55,"None",44895,"Derek Rivers",49,"DE","home",68,2020122003,881,"right",57
"2020-12-20T21:39:11.000",36,24.25,0.65,0.71,0.06,128.3,285.17,"None",44895,"Derek Rivers",49,"DE","home",69,2020122003,881,"right",58
"2020-12-20T21:39:11.100",35.99,24.28,0.47,0.85,0.02,124.91,296.15,"None",44895,"Derek Rivers",49,"DE","home",70,2020122003,881,"right",59
"2020-12-20T21:39:11.200",36.03,24.26,0.21,1.03,0.04,115.26,313.82,"None",44895,"Derek Rivers",49,"DE","home",71,2020122003,881,"right",60
"2020-12-20T21:39:11.300",36.08,24.26,0.14,1.05,0.05,108.95,40.04,"None",44895,"Derek Rivers",49,"DE","home",72,2020122003,881,"right",61
"2020-12-20T21:39:11.400",36.08,24.27,0.18,0.92,0.01,107.67,59.59,"None",44895,"Derek Rivers",49,"DE","home",73,2020122003,881,"right",62
"2020-12-20T21:39:05.200",46.52,22.79,0,0,0.01,96.41,303.77,"ball_snap",44938,"Samson Ebukam",50,"OLB","home",11,2020122003,881,"right",0
"2020-12-20T21:39:05.300",46.52,22.8,0.03,0.82,0.01,94.98,276.11,"None",44938,"Samson Ebukam",50,"OLB","home",12,2020122003,881,"right",1
"2020-12-20T21:39:05.400",46.5,22.8,0.19,1.77,0.01,95.61,271.69,"None",44938,"Samson Ebukam",50,"OLB","home",13,2020122003,881,"right",2
"2020-12-20T21:39:05.500",46.44,22.79,0.71,4.14,0.06,94.4,269.07,"None",44938,"Samson Ebukam",50,"OLB","home",14,2020122003,881,"right",3
"2020-12-20T21:39:05.600",46.33,22.79,1.27,4.7,0.11,95.88,267.69,"None",44938,"Samson Ebukam",50,"OLB","home",15,2020122003,881,"right",4
"2020-12-20T21:39:05.700",46.16,22.77,1.87,4.88,0.17,97.42,266.15,"None",44938,"Samson Ebukam",50,"OLB","home",16,2020122003,881,"right",5
"2020-12-20T21:39:05.800",45.93,22.74,2.43,4.55,0.23,98.58,264.22,"None",44938,"Samson Ebukam",50,"OLB","home",17,2020122003,881,"right",6
"2020-12-20T21:39:05.900",45.66,22.7,2.93,4.26,0.28,100.27,261.86,"None",44938,"Samson Ebukam",50,"OLB","home",18,2020122003,881,"right",7
"2020-12-20T21:39:06.000",45.36,22.64,3.25,3.28,0.3,101.74,260.34,"None",44938,"Samson Ebukam",50,"OLB","home",19,2020122003,881,"right",8
"2020-12-20T21:39:06.100",45.03,22.58,3.53,2.5,0.34,105.36,259.07,"None",44938,"Samson Ebukam",50,"OLB","home",20,2020122003,881,"right",9
"2020-12-20T21:39:06.200",44.68,22.51,3.68,1.57,0.36,111.5,258.11,"None",44938,"Samson Ebukam",50,"OLB","home",21,2020122003,881,"right",10
"2020-12-20T21:39:06.300",44.32,22.43,3.69,1,0.37,125.78,255.72,"None",44938,"Samson Ebukam",50,"OLB","home",22,2020122003,881,"right",11
"2020-12-20T21:39:06.400",43.98,22.33,3.56,1.36,0.36,144.84,253.08,"None",44938,"Samson Ebukam",50,"OLB","home",23,2020122003,881,"right",12
"2020-12-20T21:39:06.500",43.64,22.22,3.44,1.76,0.35,160.77,251.05,"None",44938,"Samson Ebukam",50,"OLB","home",24,2020122003,881,"right",13
"2020-12-20T21:39:06.600",43.33,22.11,3.24,2.1,0.33,170.38,248.82,"None",44938,"Samson Ebukam",50,"OLB","home",25,2020122003,881,"right",14
"2020-12-20T21:39:06.700",43.04,21.99,3,2.42,0.31,175.94,246.33,"None",44938,"Samson Ebukam",50,"OLB","home",26,2020122003,881,"right",15
"2020-12-20T21:39:06.800",42.78,21.86,2.78,2.56,0.29,184.39,242.7,"None",44938,"Samson Ebukam",50,"OLB","home",27,2020122003,881,"right",16
"2020-12-20T21:39:06.900",42.55,21.74,2.5,2.92,0.27,189.2,237.68,"None",44938,"Samson Ebukam",50,"OLB","home",28,2020122003,881,"right",17
"2020-12-20T21:39:07.000",42.36,21.6,2.21,3.29,0.24,187.45,230.34,"None",44938,"Samson Ebukam",50,"OLB","home",29,2020122003,881,"right",18
"2020-12-20T21:39:07.100",42.22,21.45,1.94,3.6,0.2,184.08,219.25,"None",44938,"Samson Ebukam",50,"OLB","home",30,2020122003,881,"right",19
"2020-12-20T21:39:07.200",42.12,21.29,1.84,4.37,0.19,179.71,200.05,"None",44938,"Samson Ebukam",50,"OLB","home",31,2020122003,881,"right",20
"2020-12-20T21:39:07.300",42.09,21.11,1.89,4.67,0.18,176.2,183.08,"punt",44938,"Samson Ebukam",50,"OLB","home",32,2020122003,881,"right",21
"2020-12-20T21:39:07.400",42.1,20.92,2.07,4.56,0.2,176.2,168.43,"punt_blocked",44938,"Samson Ebukam",50,"OLB","home",33,2020122003,881,"right",22
"2020-12-20T21:39:07.500",42.18,20.7,2.5,4.78,0.23,170.07,155.74,"None",44938,"Samson Ebukam",50,"OLB","home",34,2020122003,881,"right",23
"2020-12-20T21:39:07.600",42.32,20.46,3.05,5.17,0.28,156.31,146.14,"None",44938,"Samson Ebukam",50,"OLB","home",35,2020122003,881,"right",24
