"time","x","y","s","a","dis","o","dir","event","nflId","displayName","jerseyNumber","position","team","frameId","gameId","playId","playDirection","framesaftersnap"
"2020-11-08T23:21:38.100",63.57,25.68,2.13,3.09,0.22,289.81,71.63,"None",44866,"Raekwon McMillan",54,"ILB","away",30,2020110808,2859,"left",19
"2020-11-08T23:21:38.200",63.4,25.62,1.67,3.56,0.18,288.68,67.28,"None",44866,"Raekwon McMillan",54,"ILB","away",31,2020110808,2859,"left",20
"2020-11-08T23:21:38.300",63.31,25.57,0.94,4.41,0.1,288.68,57.67,"None",44866,"Raekwon McMillan",54,"ILB","away",32,2020110808,2859,"left",21
"2020-11-08T23:21:38.400",63.29,25.53,0.4,5.02,0.04,289.53,4.11,"None",44866,"Raekwon McMillan",54,"ILB","away",33,2020110808,2859,"left",22
"2020-11-08T23:21:38.500",63.34,25.49,0.76,5.57,0.06,288.05,299.75,"punt",44866,"Raekwon McMillan",54,"ILB","away",34,2020110808,2859,"left",23
"2020-11-08T23:21:38.600",63.45,25.44,1.46,5.55,0.12,280.86,287.27,"None",44866,"Raekwon McMillan",54,"ILB","away",35,2020110808,2859,"left",24
"2020-11-08T23:21:38.700",63.63,25.4,2.13,5.3,0.19,278.26,280.96,"None",44866,"Raekwon McMillan",54,"ILB","away",36,2020110808,2859,"left",25
"2020-11-08T23:21:38.800",63.89,25.36,2.84,5.23,0.26,278.26,278.17,"None",44866,"Raekwon McMillan",54,"ILB","away",37,2020110808,2859,"left",26
"2020-11-08T23:21:38.900",64.21,25.32,3.45,4.97,0.32,277.63,277.04,"None",44866,"Raekwon McMillan",54,"ILB","away",38,2020110808,2859,"left",27
"2020-11-08T23:21:39.000",64.59,25.28,4.04,4.45,0.38,276.55,275.73,"None",44866,"Raekwon McMillan",54,"ILB","away",39,2020110808,2859,"left",28
"2020-11-08T23:21:39.100",65.02,25.25,4.57,3.94,0.44,275.06,274.02,"None",44866,"Raekwon McMillan",54,"ILB","away",40,2020110808,2859,"left",29
"2020-11-08T23:21:39.200",65.51,25.23,5.06,3.55,0.49,275.06,272.62,"None",44866,"Raekwon McMillan",54,"ILB","away",41,2020110808,2859,"left",30
"2020-11-08T23:21:39.300",66.05,25.21,5.48,3.01,0.54,276.39,271.71,"None",44866,"Raekwon McMillan",54,"ILB","away",42,2020110808,2859,"left",31
"2020-11-08T23:21:39.400",66.63,25.2,5.84,2.5,0.58,277.57,270.54,"None",44866,"Raekwon McMillan",54,"ILB","away",43,2020110808,2859,"left",32
"2020-11-08T23:21:39.500",67.24,25.22,6.19,2.31,0.61,273.04,268.47,"None",44866,"Raekwon McMillan",54,"ILB","away",44,2020110808,2859,"left",33
"2020-11-08T23:21:39.600",67.87,25.25,6.41,2.14,0.63,273.04,266.41,"None",44866,"Raekwon McMillan",54,"ILB","away",45,2020110808,2859,"left",34
"2020-11-08T23:21:39.700",68.52,25.31,6.65,2.87,0.65,269.64,264.08,"None",44866,"Raekwon McMillan",54,"ILB","away",46,2020110808,2859,"left",35
"2020-11-08T23:21:39.800",69.19,25.4,6.92,2.63,0.68,267.49,261.92,"None",44866,"Raekwon McMillan",54,"ILB","away",47,2020110808,2859,"left",36
"2020-11-08T23:21:39.900",69.9,25.52,7.25,2.68,0.71,262.51,259.48,"None",44866,"Raekwon McMillan",54,"ILB","away",48,2020110808,2859,"left",37
"2020-11-08T23:21:40.000",70.62,25.66,7.45,2.24,0.73,258.52,257.97,"None",44866,"Raekwon McMillan",54,"ILB","away",49,2020110808,2859,"left",38
"2020-11-08T23:21:40.100",71.35,25.84,7.59,2,0.75,256.29,255.89,"None",44866,"Raekwon McMillan",54,"ILB","away",50,2020110808,2859,"left",39
"2020-11-08T23:21:40.200",72.09,26.04,7.76,1.98,0.77,257.61,253.85,"None",44866,"Raekwon McMillan",54,"ILB","away",51,2020110808,2859,"left",40
"2020-11-08T23:21:40.300",72.84,26.27,7.91,1.83,0.78,256.28,252.36,"None",44866,"Raekwon McMillan",54,"ILB","away",52,2020110808,2859,"left",41
"2020-11-08T23:21:40.400",73.6,26.52,7.95,1.62,0.79,253.46,251.16,"None",44866,"Raekwon McMillan",54,"ILB","away",53,2020110808,2859,"left",42
"2020-11-08T23:21:40.500",74.35,26.78,8.02,1.52,0.8,248.95,249.84,"None",44866,"Raekwon McMillan",54,"ILB","away",54,2020110808,2859,"left",43
"2020-11-08T23:21:40.600",75.11,27.07,8.12,1.32,0.81,247.1,248.94,"None",44866,"Raekwon McMillan",54,"ILB","away",55,2020110808,2859,"left",44
"2020-11-08T23:21:40.700",75.87,27.37,8.2,1.41,0.82,247.1,247.58,"None",44866,"Raekwon McMillan",54,"ILB","away",56,2020110808,2859,"left",45
"2020-11-08T23:21:40.800",76.63,27.69,8.22,1.49,0.82,248.07,246.32,"None",44866,"Raekwon McMillan",54,"ILB","away",57,2020110808,2859,"left",46
"2020-11-08T23:21:40.900",77.38,28.02,8.21,1.36,0.82,245.9,245.59,"None",44866,"Raekwon McMillan",54,"ILB","away",58,2020110808,2859,"left",47
"2020-11-08T23:21:41.000",78.13,28.37,8.29,1.2,0.83,247.93,244.8,"None",44866,"Raekwon McMillan",54,"ILB","away",59,2020110808,2859,"left",48
"2020-11-08T23:21:41.100",78.88,28.73,8.31,1.21,0.83,244.55,243.9,"None",44866,"Raekwon McMillan",54,"ILB","away",60,2020110808,2859,"left",49
"2020-11-08T23:21:41.200",79.63,29.1,8.3,1.29,0.83,245.53,242.88,"None",44866,"Raekwon McMillan",54,"ILB","away",61,2020110808,2859,"left",50
"2020-11-08T23:21:41.300",80.36,29.48,8.27,1.32,0.83,249.83,242.26,"None",44866,"Raekwon McMillan",54,"ILB","away",62,2020110808,2859,"left",51
"2020-11-08T23:21:41.400",81.1,29.87,8.29,1.09,0.83,249.83,242.15,"None",44866,"Raekwon McMillan",54,"ILB","away",63,2020110808,2859,"left",52
"2020-11-08T23:21:41.500",81.83,30.26,8.27,0.99,0.83,246,241.88,"None",44866,"Raekwon McMillan",54,"ILB","away",64,2020110808,2859,"left",53
"2020-11-08T23:21:41.600",82.56,30.64,8.23,1.07,0.83,244.43,242.15,"None",44866,"Raekwon McMillan",54,"ILB","away",65,2020110808,2859,"left",54
"2020-11-08T23:21:41.700",83.3,31.02,8.22,1.18,0.83,247.04,242.93,"None",44866,"Raekwon McMillan",54,"ILB","away",66,2020110808,2859,"left",55
"2020-11-08T23:21:41.800",84.03,31.38,8.14,1.5,0.82,249.37,243.9,"None",44866,"Raekwon McMillan",54,"ILB","away",67,2020110808,2859,"left",56
"2020-11-08T23:21:41.900",84.77,31.73,8.1,1.67,0.82,249.37,245.08,"None",44866,"Raekwon McMillan",54,"ILB","away",68,2020110808,2859,"left",57
"2020-11-08T23:21:42.000",85.5,32.06,8,1.92,0.81,247.94,246.3,"None",44866,"Raekwon McMillan",54,"ILB","away",69,2020110808,2859,"left",58
"2020-11-08T23:21:42.100",86.24,32.38,7.93,1.92,0.8,249.14,247.2,"None",44866,"Raekwon McMillan",54,"ILB","away",70,2020110808,2859,"left",59
"2020-11-08T23:21:42.200",86.96,32.69,7.77,1.97,0.79,250.24,247.48,"None",44866,"Raekwon McMillan",54,"ILB","away",71,2020110808,2859,"left",60
"2020-11-08T23:21:42.300",87.67,32.99,7.6,2.04,0.77,248.98,247.21,"None",44866,"Raekwon McMillan",54,"ILB","away",72,2020110808,2859,"left",61
"2020-11-08T23:21:42.400",88.36,33.29,7.41,2.21,0.75,248.98,246.72,"None",44866,"Raekwon McMillan",54,"ILB","away",73,2020110808,2859,"left",62
"2020-11-08T23:21:42.500",89.03,33.59,7.22,2.37,0.73,247.95,245.9,"None",44866,"Raekwon McMillan",54,"ILB","away",74,2020110808,2859,"left",63
"2020-11-08T23:21:42.600",89.68,33.89,7,2.54,0.71,245.45,244.95,"None",44866,"Raekwon McMillan",54,"ILB","away",75,2020110808,2859,"left",64
"2020-11-08T23:21:42.700",90.29,34.2,6.77,2.73,0.69,241.69,243.29,"None",44866,"Raekwon McMillan",54,"ILB","away",76,2020110808,2859,"left",65
"2020-11-08T23:21:42.800",90.89,34.51,6.56,2.81,0.67,238.36,241.81,"None",44866,"Raekwon McMillan",54,"ILB","away",77,2020110808,2859,"left",66
"2020-11-08T23:21:42.900",91.45,34.82,6.33,2.88,0.65,235.19,239.94,"None",44866,"Raekwon McMillan",54,"ILB","away",78,2020110808,2859,"left",67
"2020-11-08T23:21:43.000",91.98,35.14,6.09,2.85,0.62,233.77,238.52,"None",44866,"Raekwon McMillan",54,"ILB","away",79,2020110808,2859,"left",68
"2020-11-08T23:21:43.100",92.47,35.49,5.87,3.01,0.6,229.99,235.18,"None",44866,"Raekwon McMillan",54,"ILB","away",80,2020110808,2859,"left",69
"2020-11-08T23:21:43.200",92.92,35.85,5.66,3.17,0.58,227.17,231.39,"None",44866,"Raekwon McMillan",54,"ILB","away",81,2020110808,2859,"left",70
"2020-11-08T23:21:43.300",93.34,36.21,5.44,3.16,0.55,224.28,228.39,"None",44866,"Raekwon McMillan",54,"ILB","away",82,2020110808,2859,"left",71
"2020-11-08T23:21:43.400",93.72,36.58,5.24,3.24,0.54,220.69,224.91,"fair_catch",44866,"Raekwon McMillan",54,"ILB","away",83,2020110808,2859,"left",72
"2020-11-08T23:21:43.500",94.07,36.96,5.01,3.2,0.51,217.5,221.51,"None",44866,"Raekwon McMillan",54,"ILB","away",84,2020110808,2859,"left",73
"2020-11-08T23:21:43.600",94.38,37.33,4.81,3.19,0.49,215.82,218.57,"None",44866,"Raekwon McMillan",54,"ILB","away",85,2020110808,2859,"left",74
"2020-11-08T23:21:43.700",94.67,37.71,4.66,3.02,0.47,215.82,215.06,"None",44866,"Raekwon McMillan",54,"ILB","away",86,2020110808,2859,"left",75
"2020-11-08T23:21:43.800",94.92,38.1,4.5,2.87,0.46,215.82,211.48,"None",44866,"Raekwon McMillan",54,"ILB","away",87,2020110808,2859,"left",76
"2020-11-08T23:21:43.900",95.14,38.49,4.38,2.54,0.44,210.11,208.55,"None",44866,"Raekwon McMillan",54,"ILB","away",88,2020110808,2859,"left",77
"2020-11-08T23:21:44.000",95.33,38.87,4.28,2.27,0.43,202.1,205.82,"None",44866,"Raekwon McMillan",54,"ILB","away",89,2020110808,2859,"left",78
"2020-11-08T23:21:44.100",95.51,39.26,4.19,2.05,0.42,197.04,203.09,"None",44866,"Raekwon McMillan",54,"ILB","away",90,2020110808,2859,"left",79
"2020-11-08T23:21:44.200",95.66,39.64,4.08,1.96,0.41,195.75,200.31,"None",44866,"Raekwon McMillan",54,"ILB","away",91,2020110808,2859,"left",80
"2020-11-08T23:21:44.300",95.79,40.02,3.95,1.8,0.4,192.9,198.3,"None",44866,"Raekwon McMillan",54,"ILB","away",92,2020110808,2859,"left",81
"2020-11-08T23:21:36.200",69.25,33.91,0,0,0,79.88,60.6,"ball_snap",45038,"Isaac Rochell",98,"DE","home",11,2020110808,2859,"left",0
"2020-11-08T23:21:36.300",69.25,33.91,0,0,0.01,79.88,60.64,"None",45038,"Isaac Rochell",98,"DE","home",12,2020110808,2859,"left",1
"2020-11-08T23:21:36.400",69.24,33.91,0.04,0.54,0.01,78.94,67.79,"None",45038,"Isaac Rochell",98,"DE","home",13,2020110808,2859,"left",2
"2020-11-08T23:21:36.500",69.22,33.9,0.19,1.45,0.02,77.99,67.63,"None",45038,"Isaac Rochell",98,"DE","home",14,2020110808,2859,"left",3
"2020-11-08T23:21:36.600",69.17,33.88,0.53,2.4,0.05,76.35,71.72,"None",45038,"Isaac Rochell",98,"DE","home",15,2020110808,2859,"left",4
"2020-11-08T23:21:36.700",69.07,33.85,0.97,2.93,0.1,80.49,71.05,"None",45038,"Isaac Rochell",98,"DE","home",16,2020110808,2859,"left",5
"2020-11-08T23:21:36.800",68.92,33.81,1.5,3.09,0.16,80.49,73.78,"None",45038,"Isaac Rochell",98,"DE","home",17,2020110808,2859,"left",6
"2020-11-08T23:21:36.900",68.69,33.76,2.07,3.07,0.23,78.56,74.99,"None",45038,"Isaac Rochell",98,"DE","home",18,2020110808,2859,"left",7
"2020-11-08T23:21:37.000",68.43,33.68,2.55,2.69,0.27,78.56,74.85,"None",45038,"Isaac Rochell",98,"DE","home",19,2020110808,2859,"left",8
"2020-11-08T23:21:37.100",68.14,33.6,2.91,2.09,0.3,81.68,74.75,"None",45038,"Isaac Rochell",98,"DE","home",20,2020110808,2859,"left",9
"2020-11-08T23:21:37.200",67.79,33.52,3.32,1.66,0.37,80.92,75.72,"None",45038,"Isaac Rochell",98,"DE","home",21,2020110808,2859,"left",10
"2020-11-08T23:21:37.300",67.39,33.42,3.69,1.43,0.4,79.16,76.03,"None",45038,"Isaac Rochell",98,"DE","home",22,2020110808,2859,"left",11
"2020-11-08T23:21:37.400",66.99,33.32,3.96,0.94,0.42,80.64,76.33,"None",45038,"Isaac Rochell",98,"DE","home",23,2020110808,2859,"left",12
"2020-11-08T23:21:37.500",66.54,33.23,4.24,0.67,0.45,80.64,77.47,"None",45038,"Isaac Rochell",98,"DE","home",24,2020110808,2859,"left",13
"2020-11-08T23:21:37.600",66.11,33.15,4.34,0.41,0.44,78.9,78.53,"None",45038,"Isaac Rochell",98,"DE","home",25,2020110808,2859,"left",14
"2020-11-08T23:21:37.700",65.67,33.07,4.39,0.7,0.45,75.1,79.95,"None",45038,"Isaac Rochell",98,"DE","home",26,2020110808,2859,"left",15
"2020-11-08T23:21:37.800",65.24,33,4.32,1.15,0.43,74.01,80.99,"None",45038,"Isaac Rochell",98,"DE","home",27,2020110808,2859,"left",16
"2020-11-08T23:21:37.900",64.83,32.95,4.15,1.88,0.42,66.81,83.02,"None",45038,"Isaac Rochell",98,"DE","home",28,2020110808,2859,"left",17
"2020-11-08T23:21:38.000",64.43,32.91,3.93,2.45,0.4,64.8,84.84,"None",45038,"Isaac Rochell",98,"DE","home",29,2020110808,2859,"left",18
"2020-11-08T23:21:38.100",64.06,32.9,3.63,2.91,0.37,63.25,87.35,"None",45038,"Isaac Rochell",98,"DE","home",30,2020110808,2859,"left",19
"2020-11-08T23:21:38.200",63.73,32.89,3.21,3.36,0.33,55.95,89.64,"None",45038,"Isaac Rochell",98,"DE","home",31,2020110808,2859,"left",20
"2020-11-08T23:21:38.300",63.45,32.9,2.75,3.68,0.28,52.77,91.7,"None",45038,"Isaac Rochell",98,"DE","home",32,2020110808,2859,"left",21
"2020-11-08T23:21:38.400",63.21,32.9,2.26,4.2,0.24,49.39,93.31,"None",45038,"Isaac Rochell",98,"DE","home",33,2020110808,2859,"left",22
"2020-11-08T23:21:38.500",63.04,32.91,1.63,4.32,0.17,46.71,94.31,"punt",45038,"Isaac Rochell",98,"DE","home",34,2020110808,2859,"left",23
"2020-11-08T23:21:38.600",62.92,32.91,1.05,4.23,0.12,40.34,94.41,"None",45038,"Isaac Rochell",98,"DE","home",35,2020110808,2859,"left",24
"2020-11-08T23:21:38.700",62.86,32.91,0.48,4.03,0.06,32.06,87.43,"None",45038,"Isaac Rochell",98,"DE","home",36,2020110808,2859,"left",25
"2020-11-08T23:21:38.800",62.86,32.89,0.11,3.55,0.02,24.87,354.69,"None",45038,"Isaac Rochell",98,"DE","home",37,2020110808,2859,"left",26
"2020-11-08T23:21:38.900",62.91,32.87,0.54,3.1,0.05,16.18,291.53,"None",45038,"Isaac Rochell",98,"DE","home",38,2020110808,2859,"left",27
"2020-11-08T23:21:39.000",63.01,32.85,1.03,2.79,0.11,359.16,283.64,"None",45038,"Isaac Rochell",98,"DE","home",39,2020110808,2859,"left",28
"2020-11-08T23:21:39.100",63.16,32.83,1.43,2.4,0.15,347.46,281.42,"None",45038,"Isaac Rochell",98,"DE","home",40,2020110808,2859,"left",29
"2020-11-08T23:21:39.200",63.34,32.8,1.8,1.97,0.19,332.19,279.48,"None",45038,"Isaac Rochell",98,"DE","home",41,2020110808,2859,"left",30
"2020-11-08T23:21:39.300",63.58,32.76,2.23,1.82,0.24,323.61,278.6,"None",45038,"Isaac Rochell",98,"DE","home",42,2020110808,2859,"left",31
"2020-11-08T23:21:39.400",63.83,32.73,2.49,1.37,0.25,316.07,277.55,"None",45038,"Isaac Rochell",98,"DE","home",43,2020110808,2859,"left",32
"2020-11-08T23:21:39.500",64.1,32.7,2.67,0.9,0.27,314.88,276.97,"None",45038,"Isaac Rochell",98,"DE","home",44,2020110808,2859,"left",33
"2020-11-08T23:21:39.600",64.4,32.67,2.9,0.62,0.31,307.85,275.95,"None",45038,"Isaac Rochell",98,"DE","home",45,2020110808,2859,"left",34
"2020-11-08T23:21:39.700",64.73,32.64,3.12,0.47,0.33,296.91,275,"None",45038,"Isaac Rochell",98,"DE","home",46,2020110808,2859,"left",35
"2020-11-08T23:21:39.800",65.08,32.64,3.3,0.52,0.35,289.9,272.75,"None",45038,"Isaac Rochell",98,"DE","home",47,2020110808,2859,"left",36
"2020-11-08T23:21:39.900",65.42,32.62,3.38,0.44,0.35,286.08,271.92,"None",45038,"Isaac Rochell",98,"DE","home",48,2020110808,2859,"left",37
"2020-11-08T23:21:40.000",65.8,32.62,3.55,0.48,0.38,280.04,270.74,"None",45038,"Isaac Rochell",98,"DE","home",49,2020110808,2859,"left",38
"2020-11-08T23:21:40.100",66.19,32.63,3.75,0.73,0.39,280.04,269.17,"None",45038,"Isaac Rochell",98,"DE","home",50,2020110808,2859,"left",39
"2020-11-08T23:21:40.200",66.57,32.63,3.84,0.59,0.38,279.39,268.58,"None",45038,"Isaac Rochell",98,"DE","home",51,2020110808,2859,"left",40
"2020-11-08T23:21:40.300",66.97,32.64,3.92,0.4,0.4,279.39,268.12,"None",45038,"Isaac Rochell",98,"DE","home",52,2020110808,2859,"left",41
"2020-11-08T23:21:40.400",67.38,32.66,4.05,0.53,0.42,274.62,267.62,"None",45038,"Isaac Rochell",98,"DE","home",53,2020110808,2859,"left",42
"2020-11-08T23:21:40.500",67.8,32.67,4.11,0.7,0.42,273.03,267.72,"None",45038,"Isaac Rochell",98,"DE","home",54,2020110808,2859,"left",43
"2020-11-08T23:21:40.600",68.22,32.69,4.13,0.82,0.42,273.03,267.45,"None",45038,"Isaac Rochell",98,"DE","home",55,2020110808,2859,"left",44
"2020-11-08T23:21:40.700",68.64,32.71,4.07,1.19,0.42,276.47,267.2,"None",45038,"Isaac Rochell",98,"DE","home",56,2020110808,2859,"left",45
"2020-11-08T23:21:40.800",69.07,32.73,4.1,1.25,0.43,277.85,267.06,"None",45038,"Isaac Rochell",98,"DE","home",57,2020110808,2859,"left",46
"2020-11-08T23:21:40.900",69.5,32.74,4.15,1.17,0.44,279.19,268.23,"None",45038,"Isaac Rochell",98,"DE","home",58,2020110808,2859,"left",47
"2020-11-08T23:21:41.000",69.92,32.75,4.1,1.27,0.42,278.14,269.16,"None",45038,"Isaac Rochell",98,"DE","home",59,2020110808,2859,"left",48
"2020-11-08T23:21:41.100",70.35,32.74,4.08,1.38,0.42,278.14,270.42,"None",45038,"Isaac Rochell",98,"DE","home",60,2020110808,2859,"left",49
"2020-11-08T23:21:41.200",70.77,32.73,4.06,1.47,0.42,276.74,271.7,"None",45038,"Isaac Rochell",98,"DE","home",61,2020110808,2859,"left",50
"2020-11-08T23:21:41.300",71.19,32.71,4.08,1.2,0.42,272.99,272.9,"None",45038,"Isaac Rochell",98,"DE","home",62,2020110808,2859,"left",51
"2020-11-08T23:21:41.400",71.6,32.69,4.05,1.08,0.41,275.86,273.41,"None",45038,"Isaac Rochell",98,"DE","home",63,2020110808,2859,"left",52
"2020-11-08T23:21:41.500",72,32.66,3.98,1.25,0.4,274.01,274.72,"None",45038,"Isaac Rochell",98,"DE","home",64,2020110808,2859,"left",53
"2020-11-08T23:21:41.600",72.41,32.62,4.01,1.17,0.41,284.39,275.2,"None",45038,"Isaac Rochell",98,"DE","home",65,2020110808,2859,"left",54
"2020-11-08T23:21:41.700",72.82,32.58,4.03,1.11,0.41,284.39,275.56,"None",45038,"Isaac Rochell",98,"DE","home",66,2020110808,2859,"left",55
"2020-11-08T23:21:41.800",73.23,32.54,4.02,1.05,0.41,286.39,275.88,"None",45038,"Isaac Rochell",98,"DE","home",67,2020110808,2859,"left",56
"2020-11-08T23:21:41.900",73.63,32.5,3.98,1.2,0.41,284.71,276.56,"None",45038,"Isaac Rochell",98,"DE","home",68,2020110808,2859,"left",57
"2020-11-08T23:21:42.000",74.05,32.45,4.02,1.17,0.42,291.46,276.49,"None",45038,"Isaac Rochell",98,"DE","home",69,2020110808,2859,"left",58
"2020-11-08T23:21:42.100",74.45,32.41,4,1.17,0.41,294.08,275.93,"None",45038,"Isaac Rochell",98,"DE","home",70,2020110808,2859,"left",59
"2020-11-08T23:21:42.200",74.85,32.37,3.89,1.49,0.4,297.59,275.94,"None",45038,"Isaac Rochell",98,"DE","home",71,2020110808,2859,"left",60
"2020-11-08T23:21:42.300",75.23,32.33,3.75,1.82,0.39,302.48,276.27,"None",45038,"Isaac Rochell",98,"DE","home",72,2020110808,2859,"left",61
"2020-11-08T23:21:42.400",75.61,32.28,3.66,1.86,0.38,311.86,277.09,"None",45038,"Isaac Rochell",98,"DE","home",73,2020110808,2859,"left",62
"2020-11-08T23:21:42.500",75.98,32.23,3.55,1.79,0.37,318.84,277.23,"None",45038,"Isaac Rochell",98,"DE","home",74,2020110808,2859,"left",63
"2020-11-08T23:21:42.600",76.33,32.18,3.44,1.78,0.36,324.57,277.71,"None",45038,"Isaac Rochell",98,"DE","home",75,2020110808,2859,"left",64
"2020-11-08T23:21:42.700",76.67,32.13,3.3,1.88,0.34,331.51,278.42,"None",45038,"Isaac Rochell",98,"DE","home",76,2020110808,2859,"left",65
"2020-11-08T23:21:42.800",76.99,32.08,3.13,1.97,0.32,338.91,279.52,"None",45038,"Isaac Rochell",98,"DE","home",77,2020110808,2859,"left",66
"2020-11-08T23:21:42.900",77.28,32.03,2.92,2.08,0.3,349.21,280.14,"None",45038,"Isaac Rochell",98,"DE","home",78,2020110808,2859,"left",67
"2020-11-08T23:21:43.000",77.57,31.97,2.79,2,0.29,0.32,281.65,"None",45038,"Isaac Rochell",98,"DE","home",79,2020110808,2859,"left",68
"2020-11-08T23:21:43.100",77.84,31.9,2.64,1.94,0.28,10.42,283.06,"None",45038,"Isaac Rochell",98,"DE","home",80,2020110808,2859,"left",69
"2020-11-08T23:21:43.200",78.1,31.83,2.53,1.82,0.27,24.73,285.32,"None",45038,"Isaac Rochell",98,"DE","home",81,2020110808,2859,"left",70
"2020-11-08T23:21:43.300",78.34,31.75,2.38,1.78,0.25,34.12,288.28,"None",45038,"Isaac Rochell",98,"DE","home",82,2020110808,2859,"left",71
"2020-11-08T23:21:43.400",78.55,31.64,2.29,1.83,0.24,42.04,294.58,"fair_catch",45038,"Isaac Rochell",98,"DE","home",83,2020110808,2859,"left",72
"2020-11-08T23:21:43.500",78.75,31.53,2.2,1.92,0.23,51.63,300.49,"None",45038,"Isaac Rochell",98,"DE","home",84,2020110808,2859,"left",73
"2020-11-08T23:21:43.600",78.92,31.4,2.08,1.98,0.21,55.81,307.28,"None",45038,"Isaac Rochell",98,"DE","home",85,2020110808,2859,"left",74
"2020-11-08T23:21:43.700",79.07,31.26,1.98,1.95,0.2,58.41,313.96,"None",45038,"Isaac Rochell",98,"DE","home",86,2020110808,2859,"left",75
"2020-11-08T23:21:43.800",79.19,31.11,1.87,1.94,0.19,54.64,321.69,"None",45038,"Isaac Rochell",98,"DE","home",87,2020110808,2859,"left",76
"2020-11-08T23:21:43.900",79.29,30.95,1.85,1.9,0.19,57.67,329.36,"None",45038,"Isaac Rochell",98,"DE","home",88,2020110808,2859,"left",77
"2020-11-08T23:21:44.000",79.37,30.77,1.86,1.73,0.2,57.67,336.63,"None",45038,"Isaac Rochell",98,"DE","home",89,2020110808,2859,"left",78
"2020-11-08T23:21:44.100",79.43,30.58,1.88,1.57,0.2,56.9,342.91,"None",45038,"Isaac Rochell",98,"DE","home",90,2020110808,2859,"left",79
"2020-11-08T23:21:44.200",79.47,30.38,1.91,1.37,0.2,54.78,348.66,"None",45038,"Isaac Rochell",98,"DE","home",91,2020110808,2859,"left",80
"2020-11-08T23:21:44.300",79.49,30.16,2.02,1.37,0.22,48.35,355.87,"None",45038,"Isaac Rochell",98,"DE","home",92,2020110808,2859,"left",81
"2020-11-08T23:21:36.200",66.98,30.22,0,0,0,268.83,296.24,"ball_snap",45345,"Nicholas Morrow",50,"OLB","away",11,2020110808,2859,"left",0
"2020-11-08T23:21:36.300",66.98,30.22,0,0,0,268.83,307.48,"None",45345,"Nicholas Morrow",50,"OLB","away",12,2020110808,2859,"left",1
"2020-11-08T23:21:36.400",66.98,30.22,0,0,0,268.19,334.59,"None",45345,"Nicholas Morrow",50,"OLB","away",13,2020110808,2859,"left",2
"2020-11-08T23:21:36.500",66.97,30.22,0,0,0.01,268.19,71.75,"None",45345,"Nicholas Morrow",50,"OLB","away",14,2020110808,2859,"left",3
"2020-11-08T23:21:36.600",66.96,30.22,0.02,0.66,0.01,268.19,99.98,"None",45345,"Nicholas Morrow",50,"OLB","away",15,2020110808,2859,"left",4
"2020-11-08T23:21:36.700",66.94,30.22,0.22,2.19,0.02,268.19,97.66,"None",45345,"Nicholas Morrow",50,"OLB","away",16,2020110808,2859,"left",5
"2020-11-08T23:21:36.800",66.9,30.23,0.56,3.16,0.04,268.19,97.3,"None",45345,"Nicholas Morrow",50,"OLB","away",17,2020110808,2859,"left",6
"2020-11-08T23:21:36.900",66.81,30.23,0.99,3.62,0.09,269.58,94.3,"None",45345,"Nicholas Morrow",50,"OLB","away",18,2020110808,2859,"left",7
"2020-11-08T23:21:37.000",66.69,30.24,1.36,3.48,0.12,269.58,93.24,"None",45345,"Nicholas Morrow",50,"OLB","away",19,2020110808,2859,"left",8
"2020-11-08T23:21:37.100",66.54,30.25,1.71,3.15,0.16,269.58,92.93,"None",45345,"Nicholas Morrow",50,"OLB","away",20,2020110808,2859,"left",9
"2020-11-08T23:21:37.200",66.36,30.26,1.96,2.52,0.18,270.39,93.09,"None",45345,"Nicholas Morrow",50,"OLB","away",21,2020110808,2859,"left",10
"2020-11-08T23:21:37.300",66.17,30.28,2.09,1.6,0.19,269.77,93.81,"None",45345,"Nicholas Morrow",50,"OLB","away",22,2020110808,2859,"left",11
"2020-11-08T23:21:37.400",65.97,30.29,2.13,0.77,0.2,269.77,94.05,"None",45345,"Nicholas Morrow",50,"OLB","away",23,2020110808,2859,"left",12
"2020-11-08T23:21:37.500",65.78,30.3,2.03,0.17,0.19,268.26,93.65,"None",45345,"Nicholas Morrow",50,"OLB","away",24,2020110808,2859,"left",13
"2020-11-08T23:21:37.600",65.59,30.3,1.87,0.94,0.18,266.74,92.96,"None",45345,"Nicholas Morrow",50,"OLB","away",25,2020110808,2859,"left",14
"2020-11-08T23:21:37.700",65.42,30.31,1.67,1.53,0.17,265.56,92.6,"None",45345,"Nicholas Morrow",50,"OLB","away",26,2020110808,2859,"left",15
"2020-11-08T23:21:37.800",65.28,30.32,1.42,1.9,0.15,264.16,92.43,"None",45345,"Nicholas Morrow",50,"OLB","away",27,2020110808,2859,"left",16
"2020-11-08T23:21:37.900",65.15,30.32,1.16,2.1,0.12,263.56,93.32,"None",45345,"Nicholas Morrow",50,"OLB","away",28,2020110808,2859,"left",17
"2020-11-08T23:21:38.000",65.06,30.34,0.85,2.42,0.1,262.27,102.25,"None",45345,"Nicholas Morrow",50,"OLB","away",29,2020110808,2859,"left",18
"2020-11-08T23:21:38.100",64.99,30.36,0.64,2.7,0.07,262.27,119.7,"None",45345,"Nicholas Morrow",50,"OLB","away",30,2020110808,2859,"left",19
"2020-11-08T23:21:38.200",64.95,30.41,0.59,2.85,0.06,260.85,155.27,"None",45345,"Nicholas Morrow",50,"OLB","away",31,2020110808,2859,"left",20
